threshold_arp,threshold_bup,n_g1,r_g1,n_g2,r_g2,n_g3,r_g3,n_g4,r_g4
0.28,0.49,11,0.909090909,3,0,62,0.419354839,44,0.159090909
0.28,0.5,10,1,2,0,63,0.412698413,45,0.155555556
0.28,0.51,10,1,1,0,63,0.412698413,46,0.152173913
0.28,0.52,9,1,1,0,64,0.421875,46,0.152173913
0.28,0.53,7,1,1,0,66,0.439393939,46,0.152173913
0.28,0.54,7,1,1,0,66,0.439393939,46,0.152173913
0.28,0.55,7,1,0,,66,0.439393939,47,0.14893617
0.28,0.56,7,1,0,,66,0.439393939,47,0.14893617
0.28,0.57,7,1,0,,66,0.439393939,47,0.14893617
0.28,0.58,6,1,0,,67,0.447761194,47,0.14893617
0.28,0.59,5,1,0,,68,0.455882353,47,0.14893617
0.28,0.6,5,1,0,,68,0.455882353,47,0.14893617
0.28,0.61,5,1,0,,68,0.455882353,47,0.14893617
0.28,0.62,5,1,0,,68,0.455882353,47,0.14893617
0.28,0.63,5,1,0,,68,0.455882353,47,0.14893617
0.28,0.64,4,1,0,,69,0.463768116,47,0.14893617
0.28,0.65,3,1,0,,70,0.471428571,47,0.14893617
0.28,0.66,3,1,0,,70,0.471428571,47,0.14893617
0.28,0.67,3,1,0,,70,0.471428571,47,0.14893617
0.28,0.68,3,1,0,,70,0.471428571,47,0.14893617
0.28,0.69,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.7,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.71,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.72,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.73,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.74,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.75,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.76,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.77,2,1,0,,71,0.478873239,47,0.14893617
0.28,0.78,1,1,0,,72,0.486111111,47,0.14893617
0.28,0.79,0,,0,,73,0.493150685,47,0.14893617
0.28,0.8,0,,0,,73,0.493150685,47,0.14893617
0.28,0.81,0,,0,,73,0.493150685,47,0.14893617
0.28,0.82,0,,0,,73,0.493150685,47,0.14893617
0.28,0.83,0,,0,,73,0.493150685,47,0.14893617
0.28,0.84,0,,0,,73,0.493150685,47,0.14893617
0.28,0.85,0,,0,,73,0.493150685,47,0.14893617
0.28,0.86,0,,0,,73,0.493150685,47,0.14893617
0.28,0.87,0,,0,,73,0.493150685,47,0.14893617
0.28,0.88,0,,0,,73,0.493150685,47,0.14893617
0.28,0.89,0,,0,,73,0.493150685,47,0.14893617
0.28,0.9,0,,0,,73,0.493150685,47,0.14893617
0.28,0.91,0,,0,,73,0.493150685,47,0.14893617
0.28,0.92,0,,0,,73,0.493150685,47,0.14893617
0.28,0.93,0,,0,,73,0.493150685,47,0.14893617
0.28,0.94,0,,0,,73,0.493150685,47,0.14893617
0.28,0.95,0,,0,,73,0.493150685,47,0.14893617
0.28,0.96,0,,0,,73,0.493150685,47,0.14893617
0.28,0.97,0,,0,,73,0.493150685,47,0.14893617
0.28,0.98,0,,0,,73,0.493150685,47,0.14893617
0.28,0.99,0,,0,,73,0.493150685,47,0.14893617
0.29,0.1,68,0.5,36,0.194444444,5,0.4,11,0
0.29,0.11,67,0.507462687,34,0.205882353,6,0.333333333,13,0
0.29,0.12,64,0.53125,31,0.225806452,9,0.222222222,16,0
0.29,0.13,63,0.53968254,31,0.225806452,10,0.2,16,0
0.29,0.14,63,0.53968254,27,0.222222222,10,0.2,20,0.05
0.29,0.15,60,0.55,26,0.230769231,13,0.230769231,21,0.047619048
0.29,0.16,60,0.55,24,0.25,13,0.230769231,23,0.043478261
0.29,0.17,59,0.559322034,24,0.25,14,0.214285714,23,0.043478261
0.29,0.18,59,0.559322034,23,0.260869565,14,0.214285714,24,0.041666667
0.29,0.19,59,0.559322034,21,0.285714286,14,0.214285714,26,0.038461538
0.29,0.2,56,0.571428571,21,0.285714286,17,0.235294118,26,0.038461538
0.29,0.21,55,0.581818182,17,0.176470588,18,0.222222222,30,0.133333333
0.29,0.22,55,0.581818182,17,0.176470588,18,0.222222222,30,0.133333333
0.29,0.23,54,0.574074074,17,0.176470588,19,0.263157895,30,0.133333333
0.29,0.24,52,0.576923077,17,0.176470588,21,0.285714286,30,0.133333333
0.29,0.25,51,0.588235294,14,0.142857143,22,0.272727273,33,0.151515152
0.29,0.26,51,0.588235294,14,0.142857143,22,0.272727273,33,0.151515152
0.29,0.27,50,0.58,14,0.142857143,23,0.304347826,33,0.151515152
0.29,0.28,48,0.5625,12,0.166666667,25,0.36,35,0.142857143
0.29,0.29,45,0.577777778,12,0.166666667,28,0.357142857,35,0.142857143
0.29,0.3,44,0.590909091,11,0.181818182,29,0.344827586,36,0.138888889
0.29,0.31,44,0.590909091,11,0.181818182,29,0.344827586,36,0.138888889
0.29,0.32,41,0.609756098,11,0.181818182,32,0.34375,36,0.138888889
0.29,0.33,39,0.641025641,11,0.181818182,34,0.323529412,36,0.138888889
0.29,0.34,39,0.641025641,10,0.2,34,0.323529412,37,0.135135135
0.29,0.35,38,0.631578947,10,0.2,35,0.342857143,37,0.135135135
0.29,0.36,36,0.638888889,10,0.2,37,0.351351351,37,0.135135135
0.29,0.37,34,0.676470588,10,0.2,39,0.333333333,37,0.135135135
0.29,0.38,32,0.6875,10,0.2,41,0.341463415,37,0.135135135
0.29,0.39,29,0.689655172,9,0.222222222,44,0.363636364,38,0.131578947
0.29,0.4,25,0.76,5,0.4,48,0.354166667,42,0.119047619
0.29,0.41,22,0.772727273,5,0.4,51,0.37254902,42,0.119047619
0.29,0.42,22,0.772727273,4,0.25,51,0.37254902,43,0.139534884
0.29,0.43,19,0.789473684,3,0,54,0.388888889,44,0.159090909
0.29,0.44,18,0.777777778,3,0,55,0.4,44,0.159090909
0.29,0.45,17,0.764705882,3,0,56,0.410714286,44,0.159090909
0.29,0.46,14,0.857142857,3,0,59,0.406779661,44,0.159090909
0.29,0.47,14,0.857142857,3,0,59,0.406779661,44,0.159090909
0.29,0.48,12,0.916666667,3,0,61,0.409836066,44,0.159090909
0.29,0.49,11,0.909090909,3,0,62,0.419354839,44,0.159090909
0.29,0.5,10,1,2,0,63,0.412698413,45,0.155555556
0.29,0.51,10,1,1,0,63,0.412698413,46,0.152173913
0.29,0.52,9,1,1,0,64,0.421875,46,0.152173913
0.29,0.53,7,1,1,0,66,0.439393939,46,0.152173913
0.29,0.54,7,1,1,0,66,0.439393939,46,0.152173913
0.29,0.55,7,1,0,,66,0.439393939,47,0.14893617
0.29,0.56,7,1,0,,66,0.439393939,47,0.14893617
0.29,0.57,7,1,0,,66,0.439393939,47,0.14893617
0.29,0.58,6,1,0,,67,0.447761194,47,0.14893617
0.29,0.59,5,1,0,,68,0.455882353,47,0.14893617
0.29,0.6,5,1,0,,68,0.455882353,47,0.14893617
0.29,0.61,5,1,0,,68,0.455882353,47,0.14893617
0.29,0.62,5,1,0,,68,0.455882353,47,0.14893617
0.29,0.63,5,1,0,,68,0.455882353,47,0.14893617
0.29,0.64,4,1,0,,69,0.463768116,47,0.14893617
0.29,0.65,3,1,0,,70,0.471428571,47,0.14893617
0.29,0.66,3,1,0,,70,0.471428571,47,0.14893617
0.29,0.67,3,1,0,,70,0.471428571,47,0.14893617
0.29,0.68,3,1,0,,70,0.471428571,47,0.14893617
0.29,0.69,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.7,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.71,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.72,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.73,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.74,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.75,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.76,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.77,2,1,0,,71,0.478873239,47,0.14893617
0.29,0.78,1,1,0,,72,0.486111111,47,0.14893617
0.29,0.79,0,,0,,73,0.493150685,47,0.14893617
0.29,0.8,0,,0,,73,0.493150685,47,0.14893617
0.29,0.81,0,,0,,73,0.493150685,47,0.14893617
0.29,0.82,0,,0,,73,0.493150685,47,0.14893617
0.29,0.83,0,,0,,73,0.493150685,47,0.14893617
0.29,0.84,0,,0,,73,0.493150685,47,0.14893617
0.29,0.85,0,,0,,73,0.493150685,47,0.14893617
0.29,0.86,0,,0,,73,0.493150685,47,0.14893617
0.29,0.87,0,,0,,73,0.493150685,47,0.14893617
0.29,0.88,0,,0,,73,0.493150685,47,0.14893617
0.29,0.89,0,,0,,73,0.493150685,47,0.14893617
0.29,0.9,0,,0,,73,0.493150685,47,0.14893617
0.29,0.91,0,,0,,73,0.493150685,47,0.14893617
0.29,0.92,0,,0,,73,0.493150685,47,0.14893617
0.29,0.93,0,,0,,73,0.493150685,47,0.14893617
0.29,0.94,0,,0,,73,0.493150685,47,0.14893617
0.29,0.95,0,,0,,73,0.493150685,47,0.14893617
0.29,0.96,0,,0,,73,0.493150685,47,0.14893617
0.29,0.97,0,,0,,73,0.493150685,47,0.14893617
0.29,0.98,0,,0,,73,0.493150685,47,0.14893617
0.29,0.99,0,,0,,73,0.493150685,47,0.14893617
0.3,0.1,68,0.5,36,0.194444444,5,0.4,11,0
0.3,0.11,67,0.507462687,34,0.205882353,6,0.333333333,13,0
0.3,0.12,64,0.53125,31,0.225806452,9,0.222222222,16,0
0.3,0.13,63,0.53968254,31,0.225806452,10,0.2,16,0
0.3,0.14,63,0.53968254,27,0.222222222,10,0.2,20,0.05
0.3,0.15,60,0.55,26,0.230769231,13,0.230769231,21,0.047619048
0.3,0.16,60,0.55,24,0.25,13,0.230769231,23,0.043478261
0.3,0.17,59,0.559322034,24,0.25,14,0.214285714,23,0.043478261
0.3,0.18,59,0.559322034,23,0.260869565,14,0.214285714,24,0.041666667
0.3,0.19,59,0.559322034,21,0.285714286,14,0.214285714,26,0.038461538
0.3,0.2,56,0.571428571,21,0.285714286,17,0.235294118,26,0.038461538
0.3,0.21,55,0.581818182,17,0.176470588,18,0.222222222,30,0.133333333
0.3,0.22,55,0.581818182,17,0.176470588,18,0.222222222,30,0.133333333
0.3,0.23,54,0.574074074,17,0.176470588,19,0.263157895,30,0.133333333
0.3,0.24,52,0.576923077,17,0.176470588,21,0.285714286,30,0.133333333
0.3,0.25,51,0.588235294,14,0.142857143,22,0.272727273,33,0.151515152
0.3,0.26,51,0.588235294,14,0.142857143,22,0.272727273,33,0.151515152
0.3,0.27,50,0.58,14,0.142857143,23,0.304347826,33,0.151515152
0.3,0.28,48,0.5625,12,0.166666667,25,0.36,35,0.142857143
0.3,0.29,45,0.577777778,12,0.166666667,28,0.357142857,35,0.142857143
0.3,0.3,44,0.590909091,11,0.181818182,29,0.344827586,36,0.138888889
0.3,0.31,44,0.590909091,11,0.181818182,29,0.344827586,36,0.138888889
0.3,0.32,41,0.609756098,11,0.181818182,32,0.34375,36,0.138888889
0.3,0.33,39,0.641025641,11,0.181818182,34,0.323529412,36,0.138888889
0.3,0.34,39,0.641025641,10,0.2,34,0.323529412,37,0.135135135
0.3,0.35,38,0.631578947,10,0.2,35,0.342857143,37,0.135135135
0.3,0.36,36,0.638888889,10,0.2,37,0.351351351,37,0.135135135
0.3,0.37,34,0.676470588,10,0.2,39,0.333333333,37,0.135135135
0.3,0.38,32,0.6875,10,0.2,41,0.341463415,37,0.135135135
0.3,0.39,29,0.689655172,9,0.222222222,44,0.363636364,38,0.131578947
0.3,0.4,25,0.76,5,0.4,48,0.354166667,42,0.119047619
0.3,0.41,22,0.772727273,5,0.4,51,0.37254902,42,0.119047619
0.3,0.42,22,0.772727273,4,0.25,51,0.37254902,43,0.139534884
0.3,0.43,19,0.789473684,3,0,54,0.388888889,44,0.159090909
0.3,0.44,18,0.777777778,3,0,55,0.4,44,0.159090909
0.3,0.45,17,0.764705882,3,0,56,0.410714286,44,0.159090909
0.3,0.46,14,0.857142857,3,0,59,0.406779661,44,0.159090909
0.3,0.47,14,0.857142857,3,0,59,0.406779661,44,0.159090909
0.3,0.48,12,0.916666667,3,0,61,0.409836066,44,0.159090909
0.3,0.49,11,0.909090909,3,0,62,0.419354839,44,0.159090909
0.3,0.5,10,1,2,0,63,0.412698413,45,0.155555556
0.3,0.51,10,1,1,0,63,0.412698413,46,0.152173913
0.3,0.52,9,1,1,0,64,0.421875,46,0.152173913
0.3,0.53,7,1,1,0,66,0.439393939,46,0.152173913
0.3,0.54,7,1,1,0,66,0.439393939,46,0.152173913
0.3,0.55,7,1,0,,66,0.439393939,47,0.14893617
0.3,0.56,7,1,0,,66,0.439393939,47,0.14893617
0.3,0.57,7,1,0,,66,0.439393939,47,0.14893617
0.3,0.58,6,1,0,,67,0.447761194,47,0.14893617
0.3,0.59,5,1,0,,68,0.455882353,47,0.14893617
0.3,0.6,5,1,0,,68,0.455882353,47,0.14893617
0.3,0.61,5,1,0,,68,0.455882353,47,0.14893617
0.3,0.62,5,1,0,,68,0.455882353,47,0.14893617
0.3,0.63,5,1,0,,68,0.455882353,47,0.14893617
0.3,0.64,4,1,0,,69,0.463768116,47,0.14893617
0.3,0.65,3,1,0,,70,0.471428571,47,0.14893617
0.3,0.66,3,1,0,,70,0.471428571,47,0.14893617
0.3,0.67,3,1,0,,70,0.471428571,47,0.14893617
0.3,0.68,3,1,0,,70,0.471428571,47,0.14893617
0.3,0.69,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.7,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.71,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.72,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.73,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.74,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.75,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.76,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.77,2,1,0,,71,0.478873239,47,0.14893617
0.3,0.78,1,1,0,,72,0.486111111,47,0.14893617
0.3,0.79,0,,0,,73,0.493150685,47,0.14893617
0.3,0.8,0,,0,,73,0.493150685,47,0.14893617
0.3,0.81,0,,0,,73,0.493150685,47,0.14893617
0.3,0.82,0,,0,,73,0.493150685,47,0.14893617
0.3,0.83,0,,0,,73,0.493150685,47,0.14893617
0.3,0.84,0,,0,,73,0.493150685,47,0.14893617
0.3,0.85,0,,0,,73,0.493150685,47,0.14893617
0.3,0.86,0,,0,,73,0.493150685,47,0.14893617
0.3,0.87,0,,0,,73,0.493150685,47,0.14893617
0.3,0.88,0,,0,,73,0.493150685,47,0.14893617
0.3,0.89,0,,0,,73,0.493150685,47,0.14893617
0.3,0.9,0,,0,,73,0.493150685,47,0.14893617
0.3,0.91,0,,0,,73,0.493150685,47,0.14893617
0.3,0.92,0,,0,,73,0.493150685,47,0.14893617
0.3,0.93,0,,0,,73,0.493150685,47,0.14893617
0.3,0.94,0,,0,,73,0.493150685,47,0.14893617
0.3,0.95,0,,0,,73,0.493150685,47,0.14893617
0.3,0.96,0,,0,,73,0.493150685,47,0.14893617
0.3,0.97,0,,0,,73,0.493150685,47,0.14893617
0.3,0.98,0,,0,,73,0.493150685,47,0.14893617
0.3,0.99,0,,0,,73,0.493150685,47,0.14893617
0.31,0.1,66,0.5,38,0.210526316,5,0.4,11,0
0.31,0.11,65,0.507692308,36,0.222222222,6,0.333333333,13,0
0.31,0.12,62,0.532258065,33,0.242424242,9,0.222222222,16,0
0.31,0.13,61,0.540983607,33,0.242424242,10,0.2,16,0
0.31,0.14,61,0.540983607,29,0.24137931,10,0.2,20,0.05
0.31,0.15,58,0.551724138,28,0.25,13,0.230769231,21,0.047619048
0.31,0.16,58,0.551724138,26,0.269230769,13,0.230769231,23,0.043478261
0.31,0.17,57,0.561403509,26,0.269230769,14,0.214285714,23,0.043478261
0.31,0.18,57,0.561403509,25,0.28,14,0.214285714,24,0.041666667
0.31,0.19,57,0.561403509,23,0.304347826,14,0.214285714,26,0.038461538
0.31,0.2,54,0.574074074,23,0.304347826,17,0.235294118,26,0.038461538
0.31,0.21,53,0.58490566,19,0.210526316,18,0.222222222,30,0.133333333
0.31,0.22,53,0.58490566,19,0.210526316,18,0.222222222,30,0.133333333
0.31,0.23,52,0.576923077,19,0.210526316,19,0.263157895,30,0.133333333
0.31,0.24,50,0.58,19,0.210526316,21,0.285714286,30,0.133333333
0.31,0.25,49,0.591836735,16,0.1875,22,0.272727273,33,0.151515152
0.31,0.26,49,0.591836735,16,0.1875,22,0.272727273,33,0.151515152
0.31,0.27,48,0.583333333,16,0.1875,23,0.304347826,33,0.151515152
0.31,0.28,47,0.574468085,13,0.153846154,24,0.333333333,36,0.166666667
0.31,0.29,44,0.590909091,13,0.153846154,27,0.333333333,36,0.166666667
0.31,0.3,43,0.604651163,12,0.166666667,28,0.321428571,37,0.162162162
0.31,0.31,43,0.604651163,12,0.166666667,28,0.321428571,37,0.162162162
0.31,0.32,40,0.625,12,0.166666667,31,0.322580645,37,0.162162162
0.31,0.33,38,0.657894737,12,0.166666667,33,0.303030303,37,0.162162162
0.31,0.34,38,0.657894737,11,0.181818182,33,0.303030303,38,0.157894737
0.31,0.35,37,0.648648649,11,0.181818182,34,0.323529412,38,0.157894737
0.31,0.36,35,0.657142857,11,0.181818182,36,0.333333333,38,0.157894737
0.31,0.37,33,0.696969697,11,0.181818182,38,0.315789474,38,0.157894737
0.31,0.38,31,0.709677419,11,0.181818182,40,0.325,38,0.157894737
0.31,0.39,28,0.714285714,10,0.2,43,0.348837209,39,0.153846154
0.31,0.4,25,0.76,5,0.4,46,0.347826087,44,0.136363636
0.31,0.41,22,0.772727273,5,0.4,49,0.367346939,44,0.136363636
0.31,0.42,22,0.772727273,4,0.25,49,0.367346939,45,0.155555556
0.31,0.43,19,0.789473684,3,0,52,0.384615385,46,0.173913043
0.31,0.44,18,0.777777778,3,0,53,0.396226415,46,0.173913043
0.31,0.45,17,0.764705882,3,0,54,0.407407407,46,0.173913043
0.31,0.46,14,0.857142857,3,0,57,0.403508772,46,0.173913043
0.31,0.47,14,0.857142857,3,0,57,0.403508772,46,0.173913043
0.31,0.48,12,0.916666667,3,0,59,0.406779661,46,0.173913043
0.31,0.49,11,0.909090909,3,0,60,0.416666667,46,0.173913043
0.31,0.5,10,1,2,0,61,0.409836066,47,0.170212766
0.31,0.51,10,1,1,0,61,0.409836066,48,0.166666667
0.31,0.52,9,1,1,0,62,0.419354839,48,0.166666667
0.31,0.53,7,1,1,0,64,0.4375,48,0.166666667
0.31,0.54,7,1,1,0,64,0.4375,48,0.166666667
0.31,0.55,7,1,0,,64,0.4375,49,0.163265306
0.31,0.56,7,1,0,,64,0.4375,49,0.163265306
0.31,0.57,7,1,0,,64,0.4375,49,0.163265306
0.31,0.58,6,1,0,,65,0.446153846,49,0.163265306
0.31,0.59,5,1,0,,66,0.454545455,49,0.163265306
0.31,0.6,5,1,0,,66,0.454545455,49,0.163265306
0.31,0.61,5,1,0,,66,0.454545455,49,0.163265306
0.31,0.62,5,1,0,,66,0.454545455,49,0.163265306
0.31,0.63,5,1,0,,66,0.454545455,49,0.163265306
0.31,0.64,4,1,0,,67,0.462686567,49,0.163265306
0.31,0.65,3,1,0,,68,0.470588235,49,0.163265306
0.31,0.66,3,1,0,,68,0.470588235,49,0.163265306
0.31,0.67,3,1,0,,68,0.470588235,49,0.163265306
0.31,0.68,3,1,0,,68,0.470588235,49,0.163265306
0.31,0.69,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.7,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.71,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.72,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.73,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.74,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.75,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.76,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.77,2,1,0,,69,0.47826087,49,0.163265306
0.31,0.78,1,1,0,,70,0.485714286,49,0.163265306
0.31,0.79,0,,0,,71,0.492957746,49,0.163265306
0.31,0.8,0,,0,,71,0.492957746,49,0.163265306
0.31,0.81,0,,0,,71,0.492957746,49,0.163265306
0.31,0.82,0,,0,,71,0.492957746,49,0.163265306
0.31,0.83,0,,0,,71,0.492957746,49,0.163265306
0.31,0.84,0,,0,,71,0.492957746,49,0.163265306
0.31,0.85,0,,0,,71,0.492957746,49,0.163265306
0.31,0.86,0,,0,,71,0.492957746,49,0.163265306
0.31,0.87,0,,0,,71,0.492957746,49,0.163265306
0.31,0.88,0,,0,,71,0.492957746,49,0.163265306
0.31,0.89,0,,0,,71,0.492957746,49,0.163265306
0.31,0.9,0,,0,,71,0.492957746,49,0.163265306
0.31,0.91,0,,0,,71,0.492957746,49,0.163265306
0.31,0.92,0,,0,,71,0.492957746,49,0.163265306
0.31,0.93,0,,0,,71,0.492957746,49,0.163265306
0.31,0.94,0,,0,,71,0.492957746,49,0.163265306
0.31,0.95,0,,0,,71,0.492957746,49,0.163265306
0.31,0.96,0,,0,,71,0.492957746,49,0.163265306
0.31,0.97,0,,0,,71,0.492957746,49,0.163265306
0.31,0.98,0,,0,,71,0.492957746,49,0.163265306
0.31,0.99,0,,0,,71,0.492957746,49,0.163265306
0.32,0.1,66,0.5,38,0.210526316,5,0.4,11,0
0.32,0.11,65,0.507692308,36,0.222222222,6,0.333333333,13,0
0.32,0.12,62,0.532258065,33,0.242424242,9,0.222222222,16,0
0.32,0.13,61,0.540983607,33,0.242424242,10,0.2,16,0
0.32,0.14,61,0.540983607,29,0.24137931,10,0.2,20,0.05
0.32,0.15,58,0.551724138,28,0.25,13,0.230769231,21,0.047619048
0.32,0.16,58,0.551724138,26,0.269230769,13,0.230769231,23,0.043478261
0.32,0.17,57,0.561403509,26,0.269230769,14,0.214285714,23,0.043478261
0.32,0.18,57,0.561403509,25,0.28,14,0.214285714,24,0.041666667
0.32,0.19,57,0.561403509,23,0.304347826,14,0.214285714,26,0.038461538
0.32,0.2,54,0.574074074,23,0.304347826,17,0.235294118,26,0.038461538
0.32,0.21,53,0.58490566,19,0.210526316,18,0.222222222,30,0.133333333
0.32,0.22,53,0.58490566,19,0.210526316,18,0.222222222,30,0.133333333
0.32,0.23,52,0.576923077,19,0.210526316,19,0.263157895,30,0.133333333
0.32,0.24,50,0.58,19,0.210526316,21,0.285714286,30,0.133333333
0.32,0.25,49,0.591836735,16,0.1875,22,0.272727273,33,0.151515152
0.32,0.26,49,0.591836735,16,0.1875,22,0.272727273,33,0.151515152
0.32,0.27,48,0.583333333,16,0.1875,23,0.304347826,33,0.151515152
0.32,0.28,47,0.574468085,13,0.153846154,24,0.333333333,36,0.166666667
0.32,0.29,44,0.590909091,13,0.153846154,27,0.333333333,36,0.166666667
0.32,0.3,43,0.604651163,12,0.166666667,28,0.321428571,37,0.162162162
0.32,0.31,43,0.604651163,12,0.166666667,28,0.321428571,37,0.162162162
0.32,0.32,40,0.625,12,0.166666667,31,0.322580645,37,0.162162162
0.32,0.33,38,0.657894737,12,0.166666667,33,0.303030303,37,0.162162162
0.32,0.34,38,0.657894737,11,0.181818182,33,0.303030303,38,0.157894737
0.32,0.35,37,0.648648649,11,0.181818182,34,0.323529412,38,0.157894737
0.32,0.36,35,0.657142857,11,0.181818182,36,0.333333333,38,0.157894737
0.32,0.37,33,0.696969697,11,0.181818182,38,0.315789474,38,0.157894737
0.32,0.38,31,0.709677419,11,0.181818182,40,0.325,38,0.157894737
0.32,0.39,28,0.714285714,10,0.2,43,0.348837209,39,0.153846154
0.32,0.4,25,0.76,5,0.4,46,0.347826087,44,0.136363636
0.32,0.41,22,0.772727273,5,0.4,49,0.367346939,44,0.136363636
0.32,0.42,22,0.772727273,4,0.25,49,0.367346939,45,0.155555556
0.32,0.43,19,0.789473684,3,0,52,0.384615385,46,0.173913043
0.32,0.44,18,0.777777778,3,0,53,0.396226415,46,0.173913043
0.32,0.45,17,0.764705882,3,0,54,0.407407407,46,0.173913043
0.32,0.46,14,0.857142857,3,0,57,0.403508772,46,0.173913043
0.32,0.47,14,0.857142857,3,0,57,0.403508772,46,0.173913043
0.32,0.48,12,0.916666667,3,0,59,0.406779661,46,0.173913043
0.32,0.49,11,0.909090909,3,0,60,0.416666667,46,0.173913043
0.32,0.5,10,1,2,0,61,0.409836066,47,0.170212766
0.32,0.51,10,1,1,0,61,0.409836066,48,0.166666667
0.32,0.52,9,1,1,0,62,0.419354839,48,0.166666667
0.32,0.53,7,1,1,0,64,0.4375,48,0.166666667
0.32,0.54,7,1,1,0,64,0.4375,48,0.166666667
0.32,0.55,7,1,0,,64,0.4375,49,0.163265306
0.32,0.56,7,1,0,,64,0.4375,49,0.163265306
0.32,0.57,7,1,0,,64,0.4375,49,0.163265306
0.32,0.58,6,1,0,,65,0.446153846,49,0.163265306
0.32,0.59,5,1,0,,66,0.454545455,49,0.163265306
0.32,0.6,5,1,0,,66,0.454545455,49,0.163265306
0.32,0.61,5,1,0,,66,0.454545455,49,0.163265306
0.32,0.62,5,1,0,,66,0.454545455,49,0.163265306
0.32,0.63,5,1,0,,66,0.454545455,49,0.163265306
0.32,0.64,4,1,0,,67,0.462686567,49,0.163265306
0.32,0.65,3,1,0,,68,0.470588235,49,0.163265306
0.32,0.66,3,1,0,,68,0.470588235,49,0.163265306
0.32,0.67,3,1,0,,68,0.470588235,49,0.163265306
0.32,0.68,3,1,0,,68,0.470588235,49,0.163265306
0.32,0.69,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.7,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.71,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.72,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.73,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.74,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.75,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.76,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.77,2,1,0,,69,0.47826087,49,0.163265306
0.32,0.78,1,1,0,,70,0.485714286,49,0.163265306
0.32,0.79,0,,0,,71,0.492957746,49,0.163265306
0.32,0.8,0,,0,,71,0.492957746,49,0.163265306
0.32,0.81,0,,0,,71,0.492957746,49,0.163265306
0.32,0.82,0,,0,,71,0.492957746,49,0.163265306
0.32,0.83,0,,0,,71,0.492957746,49,0.163265306
0.32,0.84,0,,0,,71,0.492957746,49,0.163265306
0.32,0.85,0,,0,,71,0.492957746,49,0.163265306
0.32,0.86,0,,0,,71,0.492957746,49,0.163265306
0.32,0.87,0,,0,,71,0.492957746,49,0.163265306
0.32,0.88,0,,0,,71,0.492957746,49,0.163265306
0.32,0.89,0,,0,,71,0.492957746,49,0.163265306
0.32,0.9,0,,0,,71,0.492957746,49,0.163265306
0.32,0.91,0,,0,,71,0.492957746,49,0.163265306
0.32,0.92,0,,0,,71,0.492957746,49,0.163265306
0.32,0.93,0,,0,,71,0.492957746,49,0.163265306
0.32,0.94,0,,0,,71,0.492957746,49,0.163265306
0.32,0.95,0,,0,,71,0.492957746,49,0.163265306
0.32,0.96,0,,0,,71,0.492957746,49,0.163265306
0.32,0.97,0,,0,,71,0.492957746,49,0.163265306
0.32,0.98,0,,0,,71,0.492957746,49,0.163265306
0.32,0.99,0,,0,,71,0.492957746,49,0.163265306
0.33,0.1,63,0.507936508,41,0.219512195,5,0.4,11,0
0.33,0.11,62,0.516129032,39,0.230769231,6,0.333333333,13,0
0.33,0.12,59,0.542372881,36,0.25,9,0.222222222,16,0
0.33,0.13,58,0.551724138,36,0.25,10,0.2,16,0
0.33,0.14,58,0.551724138,32,0.25,10,0.2,20,0.05
